eventid,date,extended,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,target1,natlty1_txt,gname,guncertain1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nkillter,nwound,propextent,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,number_related
197004190004,1970-04-19,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,David G. Sprague,United States,White supremacists/nationalists,0.0,Explosives,Unknown Explosive Type,All four bombs went off in a span of 90 minutes.,0,0,0,3.0,"This was part of a multiple attack with 197004190001, 197004190002, and 197004190003.  Although leftists, rightists, Blacks, and Whites have been accused of being perpetrators of the bombing, the general consensus is that the attack was carried out by White Racists.  This attack had a great psychological affect on the city of Seattle.  The mayor enforced the notion that the citizens of the Emerald City were ""frightened"" and needed answers.  Two months before this attack, the Seattle home of State Senator Fred Dore, a white legislator in a Black community, was also bombed (197002060002).",Hewitt Project,-9,-9,0,-9,"197004190001, 197004190002, 197004190003, 197004190004",4
197004190005,1970-04-19,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Corrections Officer's Car,United States,Black Nationalists,0.0,Explosives,Dynamite/TNT,Lighted cigarette attached to bomb fuse,0,0,3,0.0,The lighted cigarette burned out before detonating the bomb.,Hewitt Project,-9,-9,0,-9,None,0
197004210002,1970-04-21,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Bank/Commerce,Boyle Heights branch of Bank of America in Los Angeles,United States,Left-Wing Militants,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Three gasoline Molotov cocktails,0,0,0,3.0,"The incident took place around 2:30 AM.  After the firebombs ignited, three people were witnessed fleeing the scene in a car.",Hewitt Project,-9,-9,0,-9,None,0
197004240003,1970-04-24,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,"Army and Air Force Recruiting Office, Harlem New York",United States,Left-Wing Militants,0.0,Explosives,Pipe Bomb,Homemade pipe bomb,0,0,0,3.0,Police believed that the same perpetrators also carried out 197004290001.,Hewitt Project,-9,-9,0,-9,None,0
197004240004,1970-04-24,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Chiang Ching-kuo,China,The World United Formosans for Independence (WUFI),0.0,Firearms,Handgun,Black automated pistol,0,0,0,3.0,Huang and Cheng Tzu-tsai were arrested but jumped bail and fled the United States.,Hewitt Project,0,1,1,1,None,0
197004290001,1970-04-29,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",West 123d Street Police Station in Harlem,United States,Black Nationalists,1.0,Explosives,Pipe Bomb,"Eighteen inch pipe bomb with one inch diameter, both ends filled with low order powder",0,0,0,0.0,"Police believed that the same perpetrators also carried out 197004240003.  The pipe bomb was discovered in a brown canvas bag, fifty feet away from the police station.",Hewitt Project,-9,-9,0,-9,None,0
197005010002,1970-05-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Military,Military Recruiting Station/Academy,Joint Armed Services Recruiting Booth at 600 West 168th Street,United States,Left-Wing Militants,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Firebomb that consisted of glass containers thrown into recruiting booth,0,0,0,3.0,The perpetrators were described as youths in hippie attire.  This was one of many attacks against military targets within the United States following President Nixon's announcement of troop movement into Cambodia.,Hewitt Project,-9,-9,0,-9,None,0
197005010005,1970-05-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Dale Theater,United States,Armed Revolutionary Independence Movement (MIRA),1.0,Explosives,Other Explosive Type,Three concussion bombs,0,0,10,3.0,"Part of a multiple attack with 197005010006.  Authorities believed that Armed Revolutionary Independence Movement (MIRA) member Carlos Feliciano was involved in the incident, but he was never charged. (See: ""Charge Puerto Rican in Bombings,"" Chicago Defender, May 19, 1970.)",Hewitt Project,0,1,0,1,"197005010005, 197005010006",2
197005010006,1970-05-01,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Paradise Theater,United States,Armed Revolutionary Independence Movement (MIRA),1.0,Explosives,Other Explosive Type,One concussion bomb,0,0,1,3.0,"Part of a multiple attack with 197005010005.  The attacks took place just minutes apart.  Authorities believed that Armed Revolutionary Independence Movement (MIRA) member Carlos Feliciano was involved in the incident, but he was never charged. (See: ""Charge Puerto Rican in Bombings,"" Chicago Defender, May 19, 1970.)",Hewitt Project,0,1,0,1,"197005010005, 197005010006",2
197005050006,1970-05-05,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,"Sears, Roebuck & Company, Brooklyn New York",United States,Unknown,0.0,Explosives,Unknown Explosive Type,Bomb believed to be hidden in a hand bag,0,0,2,4.0,The explosion did not create a fire.,Hewitt Project,-9,-9,0,-9,None,0
197005070002,1970-05-07,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,Unspecified,United States,Unknown,0.0,Explosives,Pipe Bomb,Eight-inch pipe bomb,0,0,0,3.0,The bomb exploded overnight after everyone left the club.,Hewitt Project,-9,-9,0,-9,None,0
197005090001,1970-05-09,0,New York City,40.818985,-73.595724,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,"Humanities Building, Long Island University",United States,Stop the War Coalition,1.0,Incendiary,Arson/Fire,Arson,0,0,12,3.0,The Stop the War Coalition sent a letter to the president of Long Island University warning that there would be more attacks against the university unless the campus closed.  Twelve firemen were treated for smoke inhalation.  This was one of many attacks against military targets within the United States following the shooting of four Kent State students by the Ohio National Guard.,Hewitt Project,0,0,0,0,None,0
197005090002,1970-05-09,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Selective Service office in Hollywood California,United States,Left-Wing Militants,0.0,Explosives,Time Fuse,Time bomb,0,0,0,3.0,This was one of many attacks against government targets within the United States following the shooting of four Kent State students by the Ohio National Guard.,Hewitt Project,-9,-9,0,-9,None,0
197005100002,1970-05-10,0,Washington,38.908642,-77.015381,1.0,0,1,1,1,1,0,Bombing/Explosion,NGO,Domestic NGO,National Guard Assoc,United States,"Weather Underground, Weathermen",0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,0.0,None,PGIS,0,0,0,0,None,0
197005120002,1970-05-12,0,Houston,29.813822,-95.365295,1.0,0,1,1,1,1,0,Bombing/Explosion,Telecommunication,Radio,KPFT transmitter,United States,Ku Klux Klan,0.0,Explosives,Dynamite/TNT,Dynamite,0,0,0,3.0,"Of the four perpetrators indicted, two of them, Beam and Moratto, were Klansmen.  Hutto was also accused of being a member of the Klan.  It had been widely reported that a splinter group of the Klan took credit for the attack. The perpetrators were also indicted for 197103110001 and 197010090001.",Hewitt Project,0,0,0,0,None,0
197005130004,1970-05-13,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"Allapattah Five and Ten Cent Store, Miami Florida",United States,Black Afro Militant Movement,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Firebomb,0,0,0,4.0,The Black Afro Militant Movement committed two other attacks in the Miami area during the same month (197005050004 and 197005200003),Hewitt Project,0,0,0,0,None,0
197005140002,1970-05-14,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,Alma Mater statue,United States,Student Radicals,0.0,Explosives,Dynamite/TNT,Bomb consisting of one or two sticks of TNT,0,0,0,3.0,This was one of many attacks against educational institutions within the United States following the shooting of four Kent State students by the Ohio National Guard.,Hewitt Project,-9,-9,0,-9,None,0
197005150004,1970-05-15,0,Seattle,47.610786,-122.331306,1.0,0,1,1,1,0,0,Bombing/Explosion,Business,0,"Hardcastle Realty, Seattle",United States,Black Nationalists,0.0,Explosives,Dynamite/TNT,Three sticks of dynamite taped to a fuse and blasting cap,1,1,0,0.0,"Police received intelligence that the realty office would be attacked and two officers were waiting at the scene.  Ward succeeded in lighting the fuse, but the bomb failed to ignite.  Hardcastle realty was previously bombed in attack 197004190002.",Hewitt Project,-9,-9,0,-9,None,0
197005160001,1970-05-16,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,0,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,Recruiting Station,United States,Cuban Action,0.0,Explosives,Other Explosive Type,Bomb in loaf of bread,0,0,0,0.0,None,HSI,1,1,0,1,None,0
197005200003,1970-05-20,0,Miami,25.774591,-80.214195,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,"Dorsey Junior High School, Miami Florida",United States,Black Afro Militant Movement,0.0,Incendiary,Molotov Cocktail/Petrol Bomb,Molotov cocktails thrown into the school,0,0,0,4.0,Five members of the Black Afro Militant Movement were convicted of the incident in 1972 following a previous trial that went to a hung jury.  BAMM committed two other attacks in the Miami area during the same month (197005130004 and 197005050004),Hewitt Project,0,0,0,0,None,0
197005220001,1970-05-22,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Unarmed Assault,Terrorists/Non-State Militia,Terrorist,2 PLO Offices,West Bank and Gaza Strip,Jewish Defense League (JDL),0.0,Melee,Blunt Object,Axe handles,0,0,3,0.0,None,HSI,0,1,1,1,None,0
197005270001,1970-05-27,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,"Selective Service offices, Los Angeles California",United States,Left-Wing Militants,0.0,Explosives,Pipe Bomb,Two pipe bombs,0,0,0,3.0,The Military Induction Center might have been located in the same building.,Hewitt Project,-9,-9,0,-9,None,0
197005280003,1970-05-28,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,"Rockefeller University, Second Floor Lecture Hall",United States,Student Radicals,0.0,Explosives,Pipe Bomb,None,0,0,0,3.0,Police discovered both pro and anti-Students for a Democratic Society posters on the campus.,Hewitt Project,-9,-9,0,-9,None,0
197005300001,1970-05-30,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Business,Construction,Company constructing the World Trade Center,United States,Left-Wing Militants,0.0,Explosives,Dynamite/TNT,Dynamite bomb,0,0,0,3.0,"The police believe that the bomb was placed underneath the trailer.  The construction company had received several bomb threats.  The bombing might be a result of the riots between construction workers and Vietnam protesters in New York on May 8th, 1970.",Hewitt Project,-9,-9,0,-9,None,0
197006050001,1970-06-05,0,Los Angeles,34.097866,-118.407379,1.0,0,1,1,1,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,"Naval R.O.T.C., University of California, Los Angeles",United States,Student Radicals,0.0,Explosives,Time Fuse,Time bomb,0,0,0,3.0,The bombing took place at 1:01 AM when the building was unoccupied.,Hewitt Project,-9,-9,0,-9,None,0
197006060004,1970-06-06,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,"Woolworth's store, Manhattan New York",United States,Unknown,0.0,Chemical,0,Nine dice-sized incendiary devices consisting of sulphuric acid and other chemicals,0,0,0,3.0,"The firebombs were hidden throughout the store in merchandise and under stationary.  The firebombs ignited in a period of forty-five minutes on two levels of the store.  The employees at the store were able to prevent the blaze from causing more extensive damage.  Police believe this incident was linked to the firebombings in three Woolworth stores and a supermarket in New York with similar incendiary devices a month later (197006300002, 197006300003, 197006300004, and 197006300005).",Hewitt Project,-9,-9,0,-9,None,0
197006070003,1970-06-07,0,Los Angeles,33.96307,-118.232573,1.0,0,1,1,1,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),Firestone Park Police Cars parked at station,United States,Black Nationalists,1.0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Military type grenades,0,0,0,3.0,None,Hewitt Project,-9,-9,0,-9,None,0
197006080001,1970-06-08,0,Chicago,41.842602,-87.681229,1.0,0,1,1,1,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,national socialist white peoples party HQ,United States,"Weather Underground, Weathermen",0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,3.0,None,PGIS,0,0,0,0,None,0
197006090003,1970-06-09,0,New York City,40.697132,-73.931351,1.0,0,1,1,1,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",police HQ,United States,"Weather Underground, Weathermen",0.0,Explosives,Unknown Explosive Type,Explosive,0,0,0,3.0,None,PGIS,0,0,0,0,None,0
